imdb_id,alias
tt0078788,現代啟示錄
tt0078788,Apocalypse Now Redux
tt0078788,Apocalypse Now (Redux)
tt0078788,Ilmestyskirja. Nyt.
tt0078788,C'est l'apocalypse
tt0078788,Αποκάλυψη τώρα!
tt0078788,Kiyamet
tt0078788,Apocalipsis ahora
tt0078788,Jigoku no mokushiroku
tt0078788,Haminak Akharozzaman
tt0078788,Dommedag nu
tt0078788,地獄の黙示録
tt0078788,지옥의 묵시록
tt0078788,Apocalypse Now: The Complete Dossier Full Disclosure Edition
tt0078788,Apokalypse Nå!
tt0078788,Šių dienų Apokalipsė. Sugrįžimas
tt0078788,Apocalypse Now: Final Cut
tt0078788,אפוקליפסה עכשיו
tt0078788,现代启示录
tt0078788,Apocalypse Now: The Workprint
tt0209144,Amnésia
tt0209144,Mementó
tt0209144,記憶拼圖
tt0209144,Помни
tt0209144,Memento
tt0209144,Пам'ятай
tt0209144,Μεμέντο
tt0209144,凶心人
tt0209144,메멘토
tt0209144,Amnésia 2000
tt0082971,I predatori dell'arca perduta
tt0082971,Indiana Jones e i predatori dell'arca perduta
tt0082971,Kadonneen aarteen metsästäjät
tt0082971,Los cazadores del arca perdida
tt0082971,Poszukiwacze zaginionej Arki
tt0082971,Indiana Jones en busca del arca perdida
tt0082971,Indiana Jones og Jakten På Den Forsvunne Skatten
tt0082971,法柜奇兵
tt0082971,法櫃奇兵
tt0082971,Indiana Jones and the Raiders of the Lost Ark
tt0082971,Indiana Jones e os Caçadores da Arca Perdida
tt0082971,Индиана Джонс В поисках утраченного ковчега
tt0082971,Indiana Jones - Jaeger des verlorenen Schatzes
tt0082971,Indiana Jones - Jagten på den forsvundne skat
tt0082971,Indiana Jones og Jagten på den forsvundne skat
tt0082971,Indiana Jones e os Salteadores da Arca Perdida
tt0082971,Os Salteadores da Arca Perdida
tt0082971,Indiana Jones et les Aventuriers de l'Arche Perdue
tt0082971,Indiana Jones 1
tt0082971,Indiana Jones - Jäger des verlorenen Schatzes
tt0082971,Indiana Jones - Les aventuriers de l'arche perdue
tt0082971,Indiana Jones 1 - Jaeger des verlorenen Schatzes
tt0082971,Индиана Джоунс и похитителите на изчезналия кивот
tt0082971,Indiana Jones 1 - Raiders of the Lost Ark
tt0082971,Indiana Jones 1 - Les aventuriers de l'arche perdue
tt0082971,Indiana Jones ja kadonneen aarteen metsästäjät
tt0082971,Индиана Джонс: В поисках утраченного ковчега
tt0082971,Indiana Jones I - Raiders of the Lost Arc
tt0082971,Indiana Jones 1 And the Raiders of the Lost Ark
tt0082971,Indiana Jones et les aventuriers de l'Arche Perdue
tt0082971,インディ・ジョーンズ レイダース／失われたアーク（聖櫃）
tt0082971,Indiana Jones und der Jäger des verlorenen Schatzes
tt0082971,Indiana Jones En Busca del Arca Perdida
tt0082971,Indiana Jones - Jagten på den forsvundne skat
tt0082971,ایندیانا جونز: مهاجمان صندوق گمشده
tt0082971,Os Caçadores da Arca Perdida
tt0082971,Ο Ιντιάνα Τζόουνς Και Οι Κυνηγοί Της Χαμένης Κιβωτού
tt0082971,Indiana Jones a Dobyvatelé ztracené archy
tt0082971,Indiana Jones 1 - Jäger des verlorenen Schatzes
tt0082971,Indiana Jones și prădătorii arcei pierdute
tt0082971,indiana jones - jaeger des verlorenen schatzes
tt0082971,Индиана Джоунс: Похитителите на изчезналия кивот
tt0082971,Jäger des verlorenen Schatzes
tt0082971,Indiana Jones En busca del arca perdida
tt0082971,夺宝奇兵
tt0082971,Jagten på den forsvundne skat
tt0082971,Indiana Jones: En busca del arca perdida
tt0082971,Indiana Jones 1 En busca del arca perdida
tt0082971,Indiana Jones 1 - En busca del arca perdida
tt0082971,Indiana Jones & Les aventuriers de l'arche perdue
tt0082971,Индиана Джонс 1
tt0082971,В поисках утраченного ковчега
tt0082971,Indiana Džounsas 1
tt0082971,레이더스
tt0082971,인디아나 존스 1
tt0082971,1 Indiana Jones a Dobyvatelé ztracené archy
tt0082971,Indiana Jones 1 - E I Predatori Dell'Arca Perduta
tt0082971,Indiana Jones and Raiders of the Lost Ark
tt0082971,Dobyvatelia stratenej archy
tt0082971,Indiana Jones 1 Aventurier Arche perdue - Raiders Of The Lost Ark - FR 1981
tt0082971,Indiana Jones e Os Caçadores da Arca Perdida
tt0082971,Indiana Jones 1 Y Los Cazadores del Arca Perdida
tt0082971,Indiana Jones – Jäger des verlorenen Schatzes
tt0082971,Indiana Jones  e I Predatori Dell'Arca Perduta
tt0082971,Indiana Jones i poszukiwacze zaginionej Arki
tt0082971,Indiana Jones 01 Indiana Jones and the Raiders of the Lost Ark
tt0082971,Indiana Jones Poszukiwacze Zaginionej Arki (1981)
tt0082971,Indiana Jones 1 - Raiders of the Lost Ark 1981
tt0082971,Indiana Jones et les Aventuriers de l'arche perdue
tt0082971,Inidiana Jones and the Raiders of the Lost Ark
tt0082971,En busca del arca perdida
tt0082971,Poszukiwacze Zaginionej Arki
tt0082971,Indiana Jones i Poszukiwacze Zaginionej Arki
tt0032553,大獨裁者
tt0032553,Charlie Chaplin - The Great Dictator
tt0032553,Diktatoren
tt0032553,大独裁者
tt0032553,El gran dictador
tt0032553,De diktator
tt0032553,Великият диктатор
tt0032553,O Grande Ditador
tt0032553,Le dictateur
tt0032553,Diktátor
tt0032553,Ο μεγάλος δικτάτωρ
tt0032553,Ha-Dictator Ha-Gadol
tt0032553,Dokusaisha
tt0032553,Charlie Chaplin: The Great Dictator
tt0032553,위대한 독재자
tt0032553,הדיקטטור הגדול
tt0032553,Великий диктатор
tt0032553,Der große Diktator
tt0032553,De Dictator
tt0405094,竊聽風暴
tt0405094,A mások élete
tt0405094,타인의 삶
tt0405094,The Lives of Others
tt0405094,Muiden elämä
tt0405094,La vida de los otros
tt0405094,Животът на другите
tt0405094,Zivoty tech druhých
tt0405094,De andres liv
tt0405094,Teiste elu
tt0405094,Das Leben der Anderen - Die Sonate vom guten Menschen
tt0405094,A Vida dos Outros
tt0405094,De andras liv
tt1853728,決殺令
tt1853728,黑殺令
tt1853728,Django Sin Cadenas
tt1853728,被解救的姜戈
tt1853728,Django
tt1853728,Django Livre
tt1853728,"Django, Ο Τιμωρός"
tt1853728,Django déchaîné
tt1853728,Джанго освобожденный
tt1853728,Zencirsiz Canqo
tt1853728,Nespoutaný Django
tt1853728,Hành Trình Django
tt1853728,Đangova osveta
tt1853728,Zincirsiz
tt1853728,جانگوی رها شده
tt1853728,장고: 분노의 추적자
tt1853728,ג'אנגו ללא מעצורים
tt1853728,ジャンゴ 繋がれざる者
tt1853728,장고:분노의 추적자
tt1853728,장고-분노의 추적자
tt1853728,ג'נגו ללא מעצורים
tt1853728,จังโก้ โคตรคนแดนเถื่อน
tt0050825,Orizzonti di gloria
tt0050825,Paths of Glory
tt0050825,A dicsőség ösvényei
tt0050825,光荣之路
tt0050825,Stezky slávy
tt0050825,Tropy slavy
tt0050825,Σταυροί στο Μέτωπο
tt0050825,Senderos de gloria
tt0050825,Wege zum Ruhm
tt0050825,Op de paden van de roem
tt0050825,Пътеки на славата
tt0050825,Glória Feita de Sangue
tt0050825,Ærens vej
tt0050825,영광의 길
tt0043014,Sunset Blvd.
tt0043014,日落大道
tt0043014,红楼金粉
tt0043014,Sunset Boulevard
tt0043014,Η Λεωφόρος της Δύσης
tt0043014,Crepúsculo dos Deuses
tt0043014,Boulevard der Dämmerung
tt0043014,Бульвар Сансет
tt0043014,선셋 대로
tt0910970,Wall-E
tt0910970,2008 Wall E
tt0910970,Wall - E
tt0910970,WALL-E - Der Letzte räumt die Erde auf
tt0910970,WALL•E
tt0910970,瓦力
tt0910970,Wall.E
tt0910970,2008 WALLE
tt0910970,机器人总动员
tt0910970,월-E
tt0910970,ВАЛЛ-И
tt0910970,Валл-И
tt0910970,WALL·E
tt0910970,ウォーリー
tt0910970,WALL-E
tt0910970,太空奇兵
tt0910970,Γουόλ-Υ
tt0910970,WALL·E. Batallón de limpieza
tt0910970,Disney Pixar Klassiker 9: WALL·E
tt0910970,wall-e
tt0910970,VALL-I
tt0910970,Wall-e
tt4154756,Vingadores: Guerra Infinita - Parte 1
tt4154756,Vingadores 3
tt4154756,Os Vingadores 3
tt4154756,Avengers 3
tt4154756,İntikamcılar: Sonsuzluk Savaşı - Bölüm 1
tt4154756,Vingadores: Guerra do Infinito
tt4154756,The Avengers 3: Part 1
tt4154756,Vengadores: La guerra del infinito - 1ª parte
tt4154756,Yenilmezler: Sonsuzluk Savasi - Bölüm 1
tt4154756,Avengers: Infinity War - Part I
tt4154756,Мстители: Война бесконечности. Часть 1
tt4154756,Kersytojai: Begalybes Karas - I dalis
tt4154756,Bosszúállók: Végtelen háború - I. rész
tt4154756,Отмъстителите: Безкрайна война
tt4154756,Vingadores: Guerra Infinita
tt4154756,Marvel's The  Avengers 3: Infinity War
tt4154756,Marvel's The  Avengers - Infinity War
tt4154756,어벤져스: 인피니티 워
tt4154756,Avengers: Infinity War
tt4154756,Tasujad: Igaviku sõda
tt4154756,Месники: Вiйна Нескiнченностi
tt4154756,Osvetnici: Beskonacni rat
tt4154756,"הנוקמים 3: מלחמת האינסוף, חלק א'"
tt4154756,Vengadores: Infinity War
tt4154756,Εκδικητές: Ο πόλεμος της αιωνιότητας
tt4154756,Bosszúállók: Végtelen háború
tt4154756,Osvetnici: Rat beskonačnosti
tt4154756,Avengers: Cuoc Chien Vo Cuc
tt4154756,Yenilmezler: Sonsuzluk Savaşı - Bölüm 1
tt4154756,Los Vengadores: Infinity War
tt4154756,Os Vingadores 3: Guerra Infinita
tt4154756,Avengers Infinity War
tt4154756,Avengers: Infinity War. Part I
tt4154756,Kersytojai: Begalybes Karas. I dalis
tt4154756,Vingadores: guerra infinita
tt4154756,Yenilmezler: Sonsuzluk Savaşı. Bölüm 1
tt4154756,Marvel's The Avengers 3: Infinity War
tt4154756,Avengers: la guerre de l'infini
tt4154756,Vingadores: guerra do infinito
tt4154756,어벤져스 인피니티 워
tt4154756,Os Vingadores 3 - Guerra Infinita
tt4154756,Avengers - Infinity War
tt4154756,인피니티 워
tt4154756,The Avengers 3 - Infinity War
tt4154756,Vengadores Guerra del infinito
tt4154756,Vingadores - Guerra Infinita
tt4154756,The Avengers 3: Infinity War
tt4154756,Qasoskorlar 3: Adabiyat jangi
tt4154756,19 Avengers - Infinity War
tt4154756,Avengers: Abadiyat jangi
tt4154756,Qasoskorlar: Cheksizlik urushi
tt4154756,Qasoskorlar: Cheksizlik jangi
tt4154756,Avengers 03 - Infinity War
tt4154756,Vengadores: La Guerra del Infinito
tt4154756,Avengers 3 - Infinity War
tt4154756,Marvel's The Avengers 3 - Infinity War
tt4154756,Avengers 3 - Nekonečná válka
tt4154756,Marvel Studios' Avengers: Infinity War
tt4154756,អ្នកចំបាំងអាវេនជឺ : សង្គ្រាមគ្មានដែនបញ្ចប់
tt4154756,Vengadores : Guerra del infinito
tt4154756,Avengers  Infinity War
tt4154756,MCU 21: Avengers: Infinity War
tt4154756,MCU-19 - Avengers 3 - Infinity War
tt4154756,"마블 어벤져스, 인피니티 워"
tt4154756,lsdkzfh
tt4154756,Avengers: Lufta e pafundësisë
tt4154756,Vingadores Guerra Infinita
tt4154756,Vengadores 3 Infinity War
tt4154756,Marvel - Avengers - Infinity War
tt4154756,Avengers：Infinity War
tt0051201,Testimone d'accusa
tt0051201,Testigo de cargo
tt0051201,Témoin à charge
tt0051201,Zeugin der Anklage
tt0051201,Testemunha de Acusação
tt0051201,控方证人
tt0051201,情妇
tt0051201,Bezwarend getuige
tt0051201,Свидетел на обвинението
tt0051201,Anklagerens vidne
tt0051201,Todistaja
tt0051201,Zeugin der Anklage - Witness for the Prosecution
tt0051201,情婦
tt0051201,Μάρτυρας Κατηγορίας
tt0051201,Åklagarens vittne
tt0081505,El Resplandor
tt0081505,The Shining - Hohto
tt0081505,O Iluminado
tt0081505,闪灵
tt0081505,鬼店
tt0081505,Ondskabens hotel
tt0081505,The Shining - US Cut
tt0081505,The Shining - Stephen King
tt0081505,Stanley Kubrick's 'The Shining'
tt0081505,The Shining: US Cut
tt0081505,The Shining: Director's Cut
tt0081505,El resplandor
tt0081505,샤이닝
tt0081505,The Shining: European Cut
tt0081505,Stanley Kubrick`s The Shining
tt0081505,Stanley Kubrick's - The Shining
tt0081505,Stanley Kubrick's The Shining
tt0081505,Ondskapens hotell
tt0081505,Shining: L'enfant lumière
tt0081505,Osvícení
tt0081505,Zárení
tt0081505,Hiilgus
tt0081505,Surmahotell
tt0081505,La resplendor
tt0081505,Η λάμψη
tt0081505,I lampsi
tt0081505,Isijavanje
tt0081505,Ragyogás
tt0081505,Derakhshesh
tt0081505,Svytejimas
tt0081505,Lśnienie
tt0081505,Stralucirea
tt0081505,Сияние
tt0081505,Izžarevanje
tt0081505,Cinnet
tt0081505,Сяйво
tt0081505,Сиянието
tt0081505,Hohto
tt0081505,The Shining 1
tt0081505,Shining
tt0081505,Porlash
tt0081505,Rongraem Phi Narok
tt4633694,Animated Spider-Man
tt4633694,스파이더맨: 뉴 유니버스
tt4633694,Spider-Man: A New Universe
tt4633694,ספיידרמן: מימד העכביש
tt4633694,蜘蛛人：新宇宙
tt4633694,스파이더맨 뉴 유니버스
tt4633694,スパイダーマン: スパイダーバース
tt4633694,Homem-Aranha no Aranhaverso
tt4633694,Spider-Man : New Generation
tt4633694,Spider Man : nouvelle génération
tt4633694,Homem-Aranha: No Universo Aranha
tt4633694,SpiderMan: Into the SpiderVerse
tt4633694,Spider-Man - A New Universe
tt4633694,سبايدر مان: في عالم العنكبوت
tt4633694,სპაიდერ-მენი: სამყაროს მიღმა
tt4633694,Человек-паук: Через вселенные
tt4633694,SpiderMan - Into the Spider-Verse
tt4633694,Spider-Man - Into the Spider-Verse
tt4633694,Spider-Man - Un nuovo universo
tt4633694,Spider-Man: Un Nuevo Universo
tt4633694,Spiderman: Into the Spider-Verse
tt4633694,Spider-Man - A new universe
tt4633694,Een Nieuw Universum
tt0057012,Dr. Strangelove
tt0057012,"Il dottor Stranamore, ovvero come imparai a non preoccuparmi e ad amare la bomba"
tt0057012,Dr Strangelove
tt0057012,"Dr. Seltsam, oder wie ich lernte, die Bombe zu lieben"
tt0057012,Dr. Insólito
tt0057012,Docteur Folamour
tt0057012,"¿Teléfono rojo?, volamos hacia Moscú"
tt0057012,Doutor Estranhoamor
tt0057012,奇愛博士
tt0057012,"Доктор Стрейнджлав, или Как я научился не волноваться и полюбил атомную бомбу"
tt0057012,Dr. Divnoláska aneb Jak jsem se naucil nedelat si starosti a mít rád bombu
tt0057012,Tohtori Outolempi eli: Kuinka lakkasin olemasta huolissani ja opin rakastamaan pommia
tt0057012,S.O.S. Πεντάγωνο καλεί Μόσχα
tt0057012,Hakase no ijô na aijô: Matawa watashi wa ikani shite shinpai suru no wo yamete suibaku wo aisuru you ni natta ka
tt0057012,Garip Doktor
tt0057012,Il Dottor Stranamore
tt0057012,"Dr. Seltsam, oder wir ich lernte, die Bombe zu lieben"
tt0057012,Dr. Fantástico
tt0057012,"Доктор Стрейнджлав, або Як я перестав хвилюватись i полюбив бомбу"
tt0057012,Dr. Folamour
tt0057012,Dr Folamour
tt0057012,Docteur Folamour ou : comment j'ai appris à ne plus m'en faire et à aimer la bombe
tt0057012,Dr. Insólito o: Como aprendí a dejar de preocuparme y amar la bomba
tt0057012,닥터 스트레인지러브
tt0057012,Dr. Strangelove or How I learned to Stop Worrying and Love The Bomb
tt0057012,Dr. Strangelove SOS-Πεντάγωνο Καλεί Μόσχα
tt0057012,¿Teléfono rojo? Volamos hacia Moscú
tt0057012,Dr. Vreemdelust of: Hoe Ik Mijn Twijfel Overwon en de Bom Leerde Liefhebben
tt0057012,Telefono rojo volamos hacia moscu?
tt0057012,Dr. Strangelove eller: Hvordan jeg lærte å stoppe med å bekymre meg og å elske bomben
tt0057012,Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb
tt0057012,Dr. Strangelove or։ How I Learned to Stop Worrying and Love the Bomb
tt7286456,Coringa
tt7286456,ROMEO
tt7286456,조커
tt7286456,小丑起源电影：罗密欧
tt7286456,Joker
tt7286456,ჯოკერი
tt7286456,Guasón
tt7286456,جوكر
tt7286456,Τζόκερ
tt7286456,ג'וקר
tt7286456,ジョーカー
tt7286456,Джокер
tt7286456,El Bromas
tt7286456,小丑
tt7286456,Todd Phillips s joker
tt7286456,Guazón
tt7286456,[Oscars Reruns] Joker
tt0119698,魔法公主
tt0119698,もののけ姫
tt0119698,모노노케 히메
tt0119698,Mononoke Hime
tt0119698,Princess Mononoke
tt0119698,A Princesa Mononoke
tt0119698,La Principessa Mononoke
tt0119698,원령공주
tt0119698,La princesa Mononoke
tt0119698,Ksiezniczka Mononoke
tt0119698,Πριγκίπισσα Μονονόκε
tt0119698,Принцеса Мононоке
tt0119698,Prenses Mononoke
tt0119698,A vadon hercegnője
tt0119698,Công Chúa Mononoke
tt0119698,Princeza Mononoke
tt0119698,الأميرة مونونوكي
tt0119698,Princesse Mononoké
tt0119698,شاهزاده مونونوکه
tt0119698,Принцесса Мононоке
tt0119698,Prinsesse Mononoke
tt0119698,Prinses Mononoke
tt0119698,Prinzessin Mononoke
tt0119698,幽靈公主
tt0119698,राजकुमारी मोनोनोके
tt0119698,Principessa Mononoke
tt0119698,幽灵公主
tt0119698,Princesa Mononoke
tt0364569,Oldboy
tt0364569,原罪犯
tt0364569,Oldeuboi
tt0364569,Vengeance Trilogy 2 - Oldboy
tt0364569,Old Boy
tt0364569,Oldŭboi
tt0364569,Олдбой
tt0364569,همکلاسی قدیمی
tt0364569,老男孩
tt0364569,Old Boy - Hämnden
tt0364569,オールド・ボーイ
